date,max_temperature,avg_temperature,min_temperature,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_pressure_sea,avg_pressure_sea,min_pressure_sea,precipitation
1999-02-26,6.3,0.39,-5.5,73,53.5,34,-5.8,-7.7,-9.6,19,11.5,4,102.44,102.24,102.03,0.0
1999-02-27,5.3,0.25,-4.8,83,68.5,54,-0.7,-3.9,-7.0,20,10.0,0,102.05,101.19,100.34,1.0
1999-02-28,5.8,3.65,1.5,89,78.5,68,3.8,1.4,-0.9,33,18.5,4,100.28,99.74,99.21,12.2
1999-03-01,4.1,0.99,-2.1,83,72.0,61,-0.3,-3.9,-7.5,39,19.5,0,100.25,99.76,99.27,0.6
1999-03-02,4.8,0.25,-4.3,74,56.5,39,-3.1,-6.5,-9.9,37,18.5,0,101.14,100.71,100.28,0.0
1999-03-03,1.6,-1.14,-3.9,96,81.0,66,-0.2,-3.2,-6.1,39,23.0,7,101.01,100.45,99.89,8.6
1999-03-04,-2.2,-4.25,-6.3,85,72.5,60,-6.7,-8.3,-10.0,67,40.0,13,102.22,101.09,99.96,0.0
1999-03-05,-3.2,-6.5,-9.8,88,66.0,44,-7.5,-10.9,-14.4,19,9.5,0,103.12,102.73,102.33,1.8
1999-03-06,-6.2,-9.55,-12.9,89,67.5,46,-7.8,-13.7,-19.5,41,28.0,15,103.05,102.55,102.05,12.2
1999-03-07,-7.9,-11.85,-15.8,71,56.5,42,-15.0,-19.1,-23.3,37,23.0,9,104.12,103.64,103.16,0.0
1999-03-08,-4.3,-9.69,-15.1,72,51.5,31,-12.4,-16.3,-20.2,13,6.5,0,104.33,103.9,103.47,0.0
1999-03-09,-3.8,-6.8,-9.8,72,54.0,36,-10.2,-13.6,-17.0,28,17.5,7,103.43,102.74,102.04,0.0
1999-03-10,-2.2,-6.19,-10.2,66,55.0,44,-9.4,-13.9,-18.5,32,21.5,11,102.2,102.08,101.96,0.0
1999-03-11,-0.7,-3.45,-6.2,71,60.0,49,-7.3,-9.3,-11.4,43,26.0,9,102.18,102.1,102.01,0.0
1999-03-12,-2.6,-4.2,-5.8,69,60.0,51,-7.6,-9.4,-11.3,37,28.5,20,102.78,102.47,102.16,0.0
1999-03-13,2.0,-2.54,-7.1,68,56.0,44,-7.3,-10.7,-14.1,24,17.5,11,103.0,102.76,102.53,0.0
1999-03-14,3.3,-0.5,-4.3,75,58.5,42,-5.3,-7.8,-10.2,17,10.5,4,102.46,102.12,101.78,0.0
1999-03-15,4.4,-0.5,-5.4,80,56.5,33,-6.0,-8.5,-11.0,26,16.5,7,101.78,101.63,101.49,0.0
1999-03-16,7.6,2.8,-2.0,75,60.5,46,-1.9,-5.0,-8.0,41,22.5,4,101.53,100.99,100.46,0.0
1999-03-17,13.2,6.3,-0.6,87,72.5,58,7.1,2.2,-2.6,32,18.0,4,101.08,100.54,100.0,0.0
1999-03-18,8.7,3.99,-0.7,80,67.0,54,0.3,-3.0,-6.3,50,36.0,22,102.0,101.03,100.06,0.0
1999-03-19,4.7,1.35,-2.0,79,66.5,54,-4.4,-5.2,-6.0,32,22.5,13,102.7,102.38,102.07,0.0
1999-03-20,6.8,1.45,-3.9,83,63.0,43,-1.5,-3.9,-6.3,15,9.5,4,102.73,102.24,101.75,0.0
1999-03-21,9.3,4.55,-0.2,80,61.0,42,0.9,-1.8,-4.5,26,16.5,7,101.68,101.16,100.64,0.0
1999-03-22,3.0,0.9,-1.2,85,71.0,57,-0.9,-4.5,-8.2,46,28.5,11,101.43,100.77,100.11,0.2
1999-03-23,7.3,2.15,-3.0,66,51.0,36,-4.6,-6.5,-8.5,35,22.0,9,101.88,101.66,101.45,0.0
1999-03-24,7.5,3.3,-0.9,73,57.0,41,-3.1,-5.4,-7.7,33,19.5,6,102.08,101.61,101.14,0.0
1999-03-25,3.5,0.05,-3.4,72,59.5,47,-5.9,-8.0,-10.0,28,21.5,15,102.7,102.39,102.08,0.0
1999-03-26,7.7,1.85,-4.0,80,61.5,43,-3.3,-5.2,-7.0,19,9.5,0,102.88,102.7,102.53,0.0
1999-03-27,11.4,4.4,-2.6,81,54.0,27,-3.2,-6.4,-9.6,19,9.5,0,102.86,102.62,102.39,0.0
1999-03-28,16.5,8.55,0.6,62,39.5,17,-2.5,-6.0,-9.5,19,11.5,4,102.37,101.99,101.61,0.0
1999-03-29,14.1,8.9,3.7,74,50.5,27,1.2,-2.9,-7.0,52,29.5,7,102.17,101.86,101.56,0.0
1999-03-30,16.6,8.75,0.9,72,46.5,21,-2.7,-5.5,-8.2,30,21.5,13,102.57,102.28,101.98,0.0
1999-03-31,21.2,13.85,6.5,57,37.5,18,3.2,-1.0,-5.2,44,25.5,7,102.02,101.61,101.21,0.0
1999-04-01,16.8,13.15,9.5,90,73.5,57,11.1,6.9,2.7,20,10.0,0,101.57,101.39,101.22,0.2
1999-04-02,11.5,8.1,4.7,97,83.5,70,9.7,5.2,0.7,22,11.0,0,102.03,101.8,101.57,0.0
1999-04-03,15.9,10.35,4.8,85,68.5,52,11.3,5.2,-0.9,24,12.0,0,101.78,101.44,101.1,0.0
1999-04-04,12.2,6.8,1.4,89,66.5,44,9.8,1.2,-7.3,26,16.5,7,102.31,101.78,101.26,1.0
1999-04-05,8.1,3.65,-0.8,55,44.0,33,-3.9,-8.3,-12.8,24,15.5,7,103.02,102.71,102.4,0.0
1999-04-06,14.4,8.9,3.4,84,64.5,45,8.0,2.5,-3.1,48,26.0,4,102.36,101.37,100.38,3.0
1999-04-07,16.5,10.9,5.3,73,54.0,35,3.8,1.1,-1.5,50,28.5,7,102.02,101.47,100.91,0.8
1999-04-08,17.1,11.1,5.1,88,58.5,29,6.3,2.0,-2.3,41,22.5,4,101.3,100.98,100.66,0.2
1999-04-09,10.2,6.0,1.8,66,50.5,35,0.6,-2.4,-5.4,32,21.5,11,101.32,100.94,100.57,0.0
1999-04-10,10.1,4.45,-1.2,73,52.0,31,-3.9,-5.5,-7.1,22,11.0,0,102.1,101.77,101.44,0.0
1999-04-11,6.3,3.1,-0.1,95,68.0,41,1.0,-3.2,-7.5,48,27.5,7,102.08,101.47,100.86,6.6
1999-04-12,9.9,4.85,-0.2,68,52.0,36,-1.7,-3.7,-5.7,32,21.5,11,101.9,101.51,101.12,0.0
1999-04-13,12.7,6.75,0.8,60,38.5,17,-5.5,-8.8,-12.1,35,25.0,15,102.04,101.74,101.45,0.0
1999-04-14,18.1,10.25,2.4,63,41.5,20,-3.0,-5.3,-7.7,37,23.0,9,101.42,101.17,100.92,0.0
1999-04-15,14.4,8.44,2.5,61,43.0,25,-2.2,-5.4,-8.6,17,8.5,0,101.07,100.61,100.15,0.0
1999-04-16,8.3,5.9,3.5,91,63.5,36,4.4,-1.4,-7.2,32,16.0,0,100.11,99.86,99.61,10.2
1999-04-17,11.0,7.4,3.8,93,73.0,53,4.1,1.8,-0.4,17,10.5,4,100.89,100.44,99.99,0.4
1999-04-18,13.2,7.65,2.1,84,65.0,46,3.8,1.7,-0.4,26,15.0,4,101.57,101.25,100.93,0.8
1999-04-19,11.6,7.9,4.2,87,68.5,50,4.1,2.0,-0.1,26,13.0,0,101.64,101.53,101.42,2.9
1999-04-20,12.2,7.69,3.2,73,56.5,40,1.8,-0.2,-2.2,19,10.5,2,101.72,101.6,101.48,0.0
1999-04-21,14.9,9.55,4.2,77,57.5,38,3.5,1.4,-0.6,15,8.5,2,101.73,101.5,101.27,1.8
1999-04-22,11.4,9.5,7.6,93,78.5,64,7.7,5.3,3.0,17,8.5,0,101.76,101.53,101.29,20.2
1999-04-23,11.1,6.45,1.8,93,59.0,25,7.6,-0.6,-8.9,32,21.5,11,102.69,102.19,101.7,0.8
1999-04-24,10.7,5.3,-0.1,55,41.0,27,-7.1,-8.3,-9.6,26,19.5,13,103.08,102.86,102.64,0.0
1999-04-25,16.7,8.4,0.1,62,43.5,25,-1.3,-4.6,-7.9,35,20.5,6,102.71,102.04,101.37,0.0
1999-04-26,17.3,11.2,5.1,50,37.5,25,0.4,-2.2,-4.7,39,26.0,13,101.66,101.34,101.02,0.0
1999-04-27,10.2,5.85,1.5,69,57.0,45,0.2,-2.5,-5.2,15,8.5,2,102.45,102.11,101.78,0.0
1999-04-28,14.2,9.89,5.6,60,47.5,35,1.2,-0.9,-3.1,32,18.0,4,102.76,102.61,102.46,0.0
1999-04-29,16.4,10.5,4.6,65,45.5,26,1.2,-2.5,-6.2,20,12.0,4,102.85,102.7,102.56,0.0
1999-04-30,19.7,12.7,5.7,52,36.0,20,-0.2,-3.0,-5.7,20,10.0,0,102.86,102.67,102.48,0.0
1999-05-01,21.4,13.75,6.1,43,32.0,21,1.9,-1.9,-5.8,19,9.5,0,102.64,102.44,102.24,0.0
1999-05-02,23.3,15.8,8.3,54,38.0,22,2.5,0.6,-1.2,19,9.5,0,102.42,102.2,101.98,0.0
1999-05-03,23.8,16.39,9.0,61,40.0,19,5.0,1.4,-2.2,20,11.0,2,102.2,101.91,101.62,0.0
1999-05-04,23.9,17.6,11.3,55,40.5,26,7.1,3.8,0.6,20,12.0,4,101.68,101.51,101.34,0.0
1999-05-05,23.2,17.55,11.9,67,58.0,49,12.8,9.7,6.6,30,18.0,6,101.34,101.2,101.06,0.0
1999-05-06,25.5,19.25,13.0,82,66.0,50,14.0,12.1,10.1,43,21.5,0,101.05,100.72,100.39,0.2
1999-05-07,23.7,18.5,13.3,83,72.0,61,14.8,12.4,10.1,30,15.0,0,101.13,100.97,100.8,0.0
1999-05-08,17.6,14.75,11.9,94,77.0,60,13.7,11.2,8.7,24,12.0,0,100.92,100.78,100.65,5.0
1999-05-09,15.0,10.35,5.7,91,72.0,53,10.5,4.9,-0.7,35,22.0,9,102.02,101.47,100.92,0.0
1999-05-10,18.1,11.1,4.1,72,54.5,37,4.9,2.0,-0.9,20,14.5,9,102.47,102.23,101.99,0.0
1999-05-11,14.8,10.45,6.1,76,55.5,35,2.6,-0.2,-2.9,28,16.0,4,102.72,102.51,102.3,0.0
1999-05-12,16.1,11.05,6.0,66,45.5,25,1.3,-2.3,-5.9,19,9.5,0,102.32,102.01,101.69,0.0
1999-05-13,14.6,9.6,4.6,52,41.5,31,-0.2,-2.6,-5.1,20,13.0,6,102.0,101.83,101.67,0.0
1999-05-14,19.7,12.2,4.7,69,47.5,26,2.0,0.4,-1.2,28,17.0,6,102.48,102.24,102.0,0.0
1999-05-15,20.9,15.55,10.2,58,48.5,39,7.9,4.3,0.8,13,6.5,0,102.59,102.43,102.27,0.0
1999-05-16,22.7,16.39,10.1,68,50.0,32,7.2,4.8,2.5,19,9.5,0,102.46,102.21,101.96,0.0
1999-05-17,24.7,18.45,12.2,66,57.0,48,13.0,8.4,3.8,24,12.0,0,102.02,101.67,101.33,0.0
1999-05-18,27.2,21.4,15.6,94,70.5,47,17.2,14.1,10.9,30,17.0,4,101.46,101.27,101.09,14.8
1999-05-19,18.1,13.55,9.0,93,73.0,53,14.1,9.8,5.4,32,20.5,9,102.3,101.82,101.34,4.4
1999-05-20,20.5,13.65,6.8,82,63.5,45,9.3,6.7,4.1,19,9.5,0,102.51,102.32,102.13,0.0
1999-05-21,22.6,16.55,10.5,83,62.0,41,9.5,8.0,6.5,24,12.0,0,102.17,101.88,101.6,0.0
1999-05-22,22.8,17.8,12.8,75,63.5,52,13.2,10.7,8.2,20,10.0,0,101.58,101.46,101.33,0.0
1999-05-23,18.8,15.0,11.2,82,72.5,63,12.0,9.9,7.8,19,9.5,0,101.42,100.91,100.4,0.0
1999-05-24,16.3,12.5,8.7,96,83.0,70,12.9,9.3,5.7,28,16.0,4,100.3,99.88,99.45,10.2
1999-05-25,11.1,9.55,8.0,84,74.5,65,6.8,5.3,3.9,39,27.0,15,100.16,99.96,99.76,3.4
1999-05-26,14.0,10.5,7.0,83,75.0,67,9.2,7.3,5.5,26,15.0,4,101.36,100.78,100.19,0.0
1999-05-27,22.5,14.65,6.8,81,55.5,30,7.2,4.3,1.4,28,17.5,7,101.43,101.31,101.19,0.0
1999-05-28,28.8,20.1,11.4,66,48.0,30,11.3,8.8,6.2,24,14.0,4,101.69,101.54,101.39,0.0
1999-05-29,28.2,20.7,13.2,74,52.0,30,12.1,9.3,6.6,15,9.5,4,102.05,101.89,101.73,0.0
1999-05-30,32.1,24.25,16.4,70,50.5,31,14.1,11.2,8.3,24,12.0,0,102.22,102.01,101.81,0.0
1999-05-31,25.9,20.6,15.3,75,60.5,46,15.8,12.5,9.2,22,11.0,0,101.88,101.56,101.23,1.0
1999-06-01,25.0,21.45,17.9,91,81.0,71,19.0,17.5,16.0,26,16.5,7,101.22,101.13,101.04,18.2
1999-06-02,24.1,20.9,17.7,94,85.0,76,19.8,18.1,16.4,20,12.0,4,101.13,100.81,100.49,12.0
1999-06-03,18.5,14.55,10.6,88,73.0,58,16.4,11.9,7.5,30,19.5,9,102.11,101.44,100.78,0.0
1999-06-04,21.5,15.05,8.6,80,55.5,31,7.5,4.5,1.4,17,12.0,7,102.36,102.18,102.0,0.0
1999-06-05,23.6,17.89,12.2,65,56.5,48,13.2,8.5,3.8,19,9.5,0,102.14,101.97,101.79,0.0
1999-06-06,31.9,23.2,14.5,78,66.5,55,22.8,16.6,10.3,28,16.0,4,101.8,101.59,101.37,0.0
1999-06-07,33.6,27.5,21.4,82,65.0,48,22.1,18.4,14.8,56,31.5,7,101.62,101.27,100.91,1.6
1999-06-08,28.9,23.45,18.0,78,61.0,44,15.9,14.4,13.0,37,25.0,13,101.37,101.22,101.06,0.0
1999-06-09,26.4,20.9,15.4,84,69.5,55,16.4,14.7,12.9,19,11.5,4,101.87,101.64,101.42,0.0
1999-06-10,26.3,22.3,18.3,81,69.5,58,17.4,15.6,13.7,24,15.5,7,102.15,102.01,101.87,0.0
1999-06-11,27.7,23.0,18.3,83,69.5,56,18.4,16.9,15.5,15,7.5,0,102.23,102.09,101.94,0.0
1999-06-12,28.2,23.7,19.2,80,60.5,41,17.9,13.8,9.7,17,8.5,0,102.21,102.04,101.87,0.0
1999-06-13,28.7,23.65,18.6,69,54.5,40,17.2,13.3,9.4,20,13.0,6,101.98,101.69,101.4,0.0
1999-06-14,22.2,16.64,11.1,91,74.0,57,18.4,13.8,9.2,37,18.5,0,101.52,101.09,100.66,4.6
1999-06-15,16.7,12.3,7.9,77,54.5,32,8.1,3.8,-0.4,28,18.5,9,102.35,101.97,101.6,0.0
1999-06-16,18.0,12.95,7.9,69,54.0,39,6.2,4.3,2.4,13,6.5,0,102.35,102.17,101.98,0.0
1999-06-17,19.0,14.9,10.8,87,64.5,42,10.2,7.3,4.4,26,13.0,0,102.39,102.2,102.01,0.0
1999-06-18,23.9,15.8,7.7,90,64.0,38,9.6,7.3,5.0,26,16.0,6,102.69,102.53,102.37,0.0
1999-06-19,24.7,17.89,11.1,80,57.0,34,10.7,8.5,6.3,17,8.5,0,102.92,102.79,102.67,0.0
1999-06-20,26.3,20.85,15.4,73,53.5,34,12.5,10.7,8.9,22,11.0,0,102.74,102.55,102.36,0.0
1999-06-21,26.7,20.65,14.6,77,55.0,33,12.0,9.8,7.7,20,10.0,0,102.63,102.45,102.27,0.0
1999-06-22,28.2,21.3,14.4,70,48.0,26,13.6,10.1,6.5,17,8.5,0,102.38,102.13,101.88,0.0
1999-06-23,29.4,23.2,17.0,72,50.0,28,15.6,11.9,8.2,22,11.0,0,101.93,101.66,101.39,0.0
1999-06-24,27.5,23.65,19.8,87,69.0,51,19.6,17.0,14.4,15,9.5,4,101.36,101.19,101.02,2.8
1999-06-25,29.7,24.7,19.7,96,63.5,31,19.8,14.9,10.0,24,14.0,4,101.3,101.14,100.99,15.8
1999-06-26,31.5,24.35,17.2,77,55.0,33,17.6,14.8,11.9,17,8.5,0,101.5,101.35,101.2,0.0
1999-06-27,26.6,23.35,20.1,94,77.5,61,22.1,18.9,15.7,13,6.5,0,101.26,100.94,100.61,8.0
1999-06-28,29.5,25.45,21.4,96,78.0,60,21.6,20.7,19.8,15,7.5,0,100.58,100.28,99.99,0.0
1999-06-29,23.0,17.7,12.4,96,71.5,47,20.9,13.8,6.8,44,25.0,6,101.25,100.4,99.56,3.2
1999-06-30,22.6,17.05,11.5,80,60.0,40,11.3,8.9,6.6,20,10.0,0,101.65,101.51,101.36,0.0
1999-07-01,25.1,19.1,13.1,90,77.0,64,21.2,15.5,9.8,41,22.5,4,101.54,100.97,100.39,3.8
1999-07-02,28.7,23.75,18.8,92,66.5,41,18.8,16.2,13.7,35,19.5,4,101.74,101.26,100.79,0.0
1999-07-03,28.3,23.6,18.9,93,77.5,62,24.3,20.1,15.8,46,23.0,0,101.95,101.63,101.32,7.2
1999-07-04,34.6,29.55,24.5,93,73.5,54,25.3,24.1,23.0,32,19.0,6,101.58,101.44,101.3,0.4
1999-07-05,35.0,30.35,25.7,83,64.5,46,24.2,22.7,21.2,39,26.0,13,101.45,101.22,100.98,0.0
1999-07-06,32.3,26.1,19.9,78,58.5,39,23.2,17.5,11.8,48,32.5,17,101.22,100.98,100.73,0.0
1999-07-07,28.7,22.54,16.4,79,56.5,34,16.4,12.7,8.9,48,31.5,15,101.43,101.21,100.99,2.6
1999-07-08,25.1,19.5,13.9,79,59.5,40,11.4,9.5,7.6,32,21.5,11,101.59,101.44,101.3,0.0
1999-07-09,28.4,21.7,15.0,93,78.0,63,21.6,16.6,11.5,32,16.0,0,101.55,100.81,100.06,1.0
1999-07-10,23.2,18.64,14.1,79,56.5,34,15.2,10.4,5.7,41,27.0,13,101.98,101.24,100.49,0.0
1999-07-11,25.3,18.55,11.8,83,57.0,31,11.8,8.0,4.1,19,12.5,6,102.31,102.16,102.02,0.0
1999-07-12,26.7,20.6,14.5,83,59.0,35,13.2,11.1,8.9,17,8.5,0,102.44,102.26,102.07,0.0
1999-07-13,28.1,21.8,15.5,79,59.0,39,16.0,12.8,9.6,24,12.0,0,102.18,102.01,101.85,0.0
1999-07-14,28.7,22.65,16.6,88,64.5,41,17.2,15.0,12.8,24,12.0,0,102.02,101.84,101.66,1.0
1999-07-15,33.6,27.0,20.4,74,53.5,33,18.7,15.8,13.0,32,19.0,6,101.79,101.67,101.56,0.0
1999-07-16,33.8,27.95,22.1,79,59.0,39,19.3,18.6,17.9,32,19.0,6,101.85,101.72,101.59,0.0
1999-07-17,34.3,28.4,22.5,89,67.0,45,21.2,19.2,17.3,43,24.5,6,101.8,101.68,101.56,2.0
1999-07-18,31.2,26.29,21.4,87,68.5,50,20.1,18.1,16.2,33,19.5,6,101.96,101.81,101.65,0.0
1999-07-19,23.7,20.85,18.0,96,78.0,60,18.7,15.8,12.8,22,11.0,0,101.7,101.6,101.5,2.4
1999-07-20,26.0,21.2,16.4,96,68.0,40,16.5,12.8,9.0,20,10.0,0,102.16,101.95,101.73,0.0
1999-07-21,27.3,22.95,18.6,71,47.5,24,15.1,9.3,3.5,19,11.5,4,102.03,101.76,101.5,0.0
1999-07-22,31.3,25.2,19.1,72,55.5,39,18.5,15.2,12.0,20,10.0,0,101.57,101.44,101.31,0.0
1999-07-23,34.7,27.8,20.9,76,53.5,31,20.3,17.1,13.8,30,18.0,6,101.5,101.15,100.81,0.0
1999-07-24,34.7,27.3,19.9,79,54.5,30,19.6,17.0,14.4,28,14.0,0,100.94,100.69,100.44,2.0
1999-07-25,32.1,25.95,19.8,80,58.0,36,18.0,15.9,13.8,43,27.0,11,101.02,100.82,100.62,0.0
1999-07-26,32.2,26.2,20.2,81,60.0,39,18.2,16.7,15.2,26,14.0,2,101.13,101.0,100.87,0.0
1999-07-27,32.1,25.95,19.8,76,52.5,29,17.4,12.5,7.6,37,22.0,7,101.32,101.19,101.06,0.0
1999-07-28,30.6,23.5,16.4,65,49.0,33,19.1,14.2,9.2,24,12.0,0,101.31,100.92,100.54,0.0
1999-07-29,31.4,25.25,19.1,84,60.0,36,18.8,16.0,13.2,33,19.5,6,100.66,100.46,100.26,0.0
1999-07-30,34.6,28.65,22.7,73,52.5,32,19.9,17.0,14.1,24,12.0,0,100.64,100.38,100.13,0.0
1999-07-31,27.9,24.85,21.8,94,77.0,60,22.1,19.3,16.5,26,15.0,4,100.75,100.51,100.28,22.0
1999-08-01,28.3,22.95,17.6,82,58.0,34,19.1,14.2,9.2,35,23.0,11,101.58,101.1,100.61,0.0
1999-08-02,25.6,20.75,15.9,85,60.0,35,14.2,10.8,7.5,26,18.5,11,102.03,101.83,101.63,0.0
1999-08-03,26.8,20.85,14.9,89,63.5,38,16.3,13.1,9.8,35,22.0,9,102.1,101.89,101.69,0.8
1999-08-04,22.7,19.89,17.1,94,85.5,77,18.3,17.2,16.2,11,5.5,0,101.66,101.31,100.96,11.0
1999-08-05,24.4,19.29,14.2,89,69.5,50,14.9,12.4,10.0,30,17.0,4,101.31,101.15,100.99,0.0
1999-08-06,25.5,19.2,12.9,84,62.0,40,15.6,12.2,8.8,41,23.5,6,101.6,101.28,100.96,1.4
1999-08-07,23.7,18.1,12.5,92,69.0,46,17.8,13.9,10.0,19,11.5,4,101.78,101.36,100.94,3.2
1999-08-08,24.8,19.35,13.9,98,77.5,57,18.6,14.1,9.6,52,29.0,6,101.38,100.94,100.51,0.8
1999-08-09,21.9,16.85,11.8,82,60.5,39,9.5,7.5,5.4,24,14.0,4,101.53,101.36,101.18,0.0
1999-08-10,17.7,16.6,15.5,94,71.5,49,16.5,11.7,6.8,20,10.0,0,101.22,100.95,100.68,2.8
1999-08-11,25.1,21.15,17.2,96,76.5,57,16.8,16.0,15.2,15,7.5,0,101.28,100.98,100.68,0.0
1999-08-12,28.9,22.4,15.9,89,67.5,46,18.6,16.3,14.0,20,10.0,0,101.47,101.33,101.2,0.0
1999-08-13,28.3,23.7,19.1,92,77.0,62,20.9,19.9,18.8,30,18.0,6,101.19,100.67,100.14,4.0
1999-08-14,23.7,19.2,14.7,89,66.5,44,19.1,14.1,9.1,41,25.0,9,101.77,101.11,100.45,0.0
1999-08-15,24.6,19.45,14.3,86,62.0,38,12.2,10.2,8.3,20,10.0,0,102.23,102.04,101.85,0.0
1999-08-16,25.7,20.0,14.3,78,61.5,45,14.6,12.6,10.5,20,10.0,0,102.46,102.02,101.59,0.0
1999-08-17,29.6,23.9,18.2,83,62.0,41,18.5,16.1,13.8,43,23.5,4,101.56,101.28,101.01,0.0
1999-08-18,24.7,19.85,15.0,88,67.5,47,14.8,13.1,11.3,28,20.5,13,101.6,101.44,101.29,0.0
1999-08-19,23.3,19.14,15.0,83,67.0,51,13.6,12.3,11.0,20,13.0,6,101.76,101.69,101.61,0.0
1999-08-20,19.2,17.79,16.4,99,85.5,72,17.2,15.2,13.1,22,14.0,6,101.77,101.7,101.64,33.8
1999-08-21,23.5,20.1,16.7,93,74.0,55,16.4,14.5,12.6,19,9.5,0,101.89,101.78,101.67,0.0
1999-08-22,26.4,20.79,15.2,90,69.5,49,16.4,14.5,12.6,19,11.5,4,101.9,101.76,101.61,0.0
1999-08-23,27.5,21.6,15.7,87,64.0,41,15.2,13.8,12.5,19,9.5,0,101.79,101.64,101.48,0.0
1999-08-24,26.4,23.1,19.8,82,70.0,58,18.9,16.9,15.0,17,11.5,6,101.54,101.42,101.3,0.2
1999-08-25,24.6,22.6,20.6,91,79.0,67,19.4,18.2,17.0,17,10.5,4,101.49,101.4,101.32,1.0
1999-08-26,26.3,23.4,20.5,87,68.5,50,19.7,16.3,12.9,26,16.5,7,101.32,101.19,101.07,0.0
1999-08-27,27.8,23.25,18.7,85,68.5,52,19.5,17.4,15.3,20,12.0,4,101.26,101.14,101.03,0.0
1999-08-28,31.7,24.54,17.4,84,56.0,28,20.3,13.8,7.2,44,25.5,7,101.21,101.05,100.89,0.0
1999-08-29,20.5,16.5,12.5,75,59.0,43,10.8,8.4,6.0,37,27.0,17,102.51,101.88,101.25,0.0
1999-08-30,19.8,14.7,9.6,81,64.5,48,11.2,8.8,6.3,22,11.0,0,102.82,102.69,102.57,0.0
1999-08-31,23.6,17.1,10.6,89,64.0,39,13.1,10.7,8.2,11,7.5,4,102.77,102.53,102.3,0.0
1999-09-01,26.5,19.3,12.1,90,66.5,43,14.4,12.6,10.8,15,7.5,0,102.43,102.22,102.02,0.0
1999-09-02,30.4,22.1,13.8,87,59.5,32,14.4,12.2,10.1,15,7.5,0,102.15,101.94,101.72,0.0
1999-09-03,31.3,23.65,16.0,78,53.5,29,13.8,11.6,9.3,15,7.5,0,101.99,101.83,101.68,0.0
1999-09-04,30.1,24.1,18.1,69,51.5,34,14.7,13.2,11.6,22,13.0,4,101.99,101.88,101.78,0.0
1999-09-05,27.0,24.1,21.2,79,64.5,50,18.9,15.8,12.8,20,10.0,0,101.89,101.67,101.45,0.0
1999-09-06,27.9,23.7,19.5,97,81.5,66,20.9,19.0,17.1,28,16.0,4,101.45,101.19,100.93,12.4
1999-09-07,24.4,21.85,19.3,96,87.0,78,20.6,19.5,18.4,22,14.0,6,101.07,100.97,100.88,0.2
1999-09-08,27.5,23.35,19.2,93,69.5,46,19.2,16.4,13.6,24,14.0,4,100.99,100.82,100.65,0.0
1999-09-09,25.3,20.75,16.2,93,71.0,49,19.0,15.7,12.4,24,14.0,4,100.81,100.7,100.59,3.0
1999-09-10,21.4,19.95,18.5,91,68.5,46,13.3,10.7,8.0,28,14.0,0,101.05,100.94,100.82,0.0
1999-09-11,22.3,17.35,12.4,80,61.0,42,11.6,9.8,8.0,35,17.5,0,101.92,101.44,100.96,0.0
1999-09-12,25.7,17.85,10.0,86,66.0,46,17.3,12.6,7.9,24,12.0,0,102.14,101.86,101.57,0.0
1999-09-13,22.3,19.35,16.4,96,78.0,60,18.1,15.9,13.7,26,16.0,6,101.51,101.41,101.3,8.6
1999-09-14,22.1,16.64,11.2,95,70.5,46,16.5,12.7,8.9,32,18.0,4,101.94,101.74,101.53,1.8
1999-09-15,21.0,15.45,9.9,90,67.0,44,11.1,9.2,7.4,20,10.0,0,102.05,101.91,101.77,0.0
1999-09-16,19.5,15.7,11.9,85,71.5,58,11.6,9.8,7.9,32,23.5,15,101.83,101.67,101.52,0.0
1999-09-17,21.2,15.89,10.6,81,62.0,43,8.0,6.8,5.5,37,22.0,7,102.07,101.85,101.63,0.0
1999-09-18,22.3,15.9,9.5,86,64.5,43,12.8,10.1,7.4,17,10.5,4,102.16,101.94,101.71,0.0
1999-09-19,24.2,17.3,10.4,92,70.0,48,14.5,11.8,9.1,20,10.0,0,101.84,101.55,101.26,0.0
1999-09-20,19.5,13.6,7.7,88,79.5,71,14.2,9.7,5.2,35,17.5,0,101.75,101.31,100.88,2.0
1999-09-21,14.6,9.85,5.1,87,63.0,39,4.6,2.3,0.0,30,20.5,11,101.99,101.86,101.72,0.0
1999-09-22,18.4,10.64,2.9,85,63.5,42,5.8,3.2,0.7,24,12.0,0,101.78,101.43,101.08,0.0
1999-09-23,26.3,18.14,10.0,76,52.5,29,10.6,7.4,4.2,37,20.5,4,101.04,100.71,100.38,0.0
1999-09-24,19.6,15.15,10.7,94,73.0,52,13.0,9.9,6.8,28,14.0,0,101.37,100.99,100.6,2.6
1999-09-25,17.4,12.5,7.6,90,68.5,47,8.5,6.7,4.8,15,7.5,0,102.0,101.69,101.37,0.0
1999-09-26,21.6,14.65,7.7,90,68.0,46,13.8,10.1,6.3,22,11.0,0,102.17,102.01,101.85,0.0
1999-09-27,24.7,18.39,12.1,93,79.0,65,17.2,14.3,11.4,17,8.5,0,102.09,102.01,101.93,0.0
1999-09-28,25.7,21.75,17.8,94,79.0,64,18.4,17.6,16.7,19,11.5,4,102.13,101.87,101.61,0.0
1999-09-29,21.9,16.64,11.4,99,95.0,91,20.2,16.1,11.9,44,25.0,6,101.52,100.79,100.07,46.6
